,year,season,Trip,set,hooks,species,Numb,program,EorW,CPUE(per 1k hooks)
313,2007.0,2.0,7.0,43.0,907.0,0.0,0.0,1.0,1.0,0.0
314,2007.0,2.0,7.0,44.0,907.0,0.0,0.0,1.0,1.0,0.0
315,2007.0,2.0,7.0,45.0,907.0,0.0,0.0,1.0,1.0,0.0
316,2007.0,2.0,7.0,46.0,907.0,0.0,0.0,1.0,1.0,0.0
317,2007.0,2.0,7.0,47.0,907.0,0.0,0.0,1.0,1.0,0.0
318,2007.0,2.0,7.0,48.0,907.0,0.0,0.0,1.0,1.0,0.0
319,2007.0,2.0,7.0,49.0,907.0,0.0,0.0,1.0,1.0,0.0
320,2007.0,2.0,7.0,50.0,907.0,0.0,0.0,1.0,1.0,0.0
321,2007.0,2.0,7.0,51.0,907.0,0.0,0.0,1.0,1.0,0.0
322,2007.0,2.0,7.0,52.0,907.0,0.0,0.0,1.0,1.0,0.0
323,2007.0,2.0,7.0,53.0,907.0,0.0,0.0,1.0,1.0,0.0
324,2007.0,2.0,7.0,54.0,907.0,0.0,0.0,1.0,1.0,0.0
325,2007.0,2.0,7.0,55.0,907.0,0.0,0.0,1.0,1.0,0.0
326,2007.0,2.0,7.0,56.0,907.0,0.0,0.0,1.0,1.0,0.0
327,2007.0,2.0,7.0,57.0,907.0,0.0,0.0,1.0,1.0,0.0
328,2007.0,2.0,7.0,58.0,907.0,0.0,0.0,1.0,1.0,0.0
329,2007.0,2.0,7.0,59.0,907.0,0.0,0.0,1.0,1.0,0.0
330,2007.0,2.0,7.0,60.0,907.0,0.0,0.0,1.0,1.0,0.0
331,2007.0,2.0,7.0,61.0,907.0,0.0,0.0,1.0,1.0,0.0
332,2007.0,2.0,7.0,62.0,907.0,0.0,0.0,1.0,1.0,0.0
333,2007.0,2.0,7.0,63.0,907.0,0.0,0.0,1.0,1.0,0.0
334,2007.0,2.0,7.0,64.0,907.0,0.0,0.0,1.0,1.0,0.0
335,2007.0,2.0,7.0,65.0,907.0,0.0,0.0,1.0,1.0,0.0
336,2007.0,2.0,7.0,66.0,907.0,0.0,0.0,1.0,1.0,0.0
337,2007.0,2.0,7.0,67.0,907.0,0.0,0.0,1.0,1.0,0.0
338,2007.0,2.0,7.0,68.0,907.0,0.0,0.0,1.0,1.0,0.0
339,2007.0,2.0,7.0,69.0,907.0,0.0,0.0,1.0,1.0,0.0
340,2007.0,2.0,7.0,70.0,907.0,0.0,0.0,1.0,1.0,0.0
341,2007.0,2.0,7.0,71.0,907.0,0.0,0.0,1.0,1.0,0.0
342,2007.0,2.0,7.0,72.0,907.0,0.0,0.0,1.0,1.0,0.0
343,2007.0,2.0,7.0,73.0,907.0,0.0,0.0,1.0,1.0,0.0
344,2007.0,2.0,7.0,74.0,907.0,0.0,0.0,1.0,1.0,0.0
345,2007.0,2.0,7.0,75.0,907.0,0.0,0.0,1.0,1.0,0.0
346,2007.0,2.0,7.0,76.0,907.0,0.0,0.0,1.0,1.0,0.0
347,2007.0,2.0,7.0,77.0,907.0,0.0,0.0,1.0,1.0,0.0
348,2007.0,2.0,7.0,78.0,907.0,0.0,0.0,1.0,1.0,0.0
349,2007.0,2.0,7.0,79.0,907.0,0.0,0.0,1.0,1.0,0.0
350,2007.0,2.0,7.0,80.0,907.0,0.0,0.0,1.0,1.0,0.0
351,2007.0,2.0,7.0,81.0,907.0,0.0,0.0,1.0,1.0,0.0
352,2007.0,2.0,7.0,82.0,907.0,0.0,0.0,1.0,1.0,0.0
353,2007.0,2.0,7.0,83.0,907.0,0.0,0.0,1.0,1.0,0.0
354,2007.0,2.0,7.0,84.0,907.0,0.0,0.0,1.0,1.0,0.0
355,2007.0,2.0,7.0,85.0,907.0,0.0,0.0,1.0,1.0,0.0
356,2007.0,2.0,7.0,86.0,907.0,0.0,0.0,1.0,1.0,0.0
357,2007.0,2.0,7.0,87.0,907.0,0.0,0.0,1.0,1.0,0.0
358,2007.0,2.0,7.0,88.0,907.0,0.0,0.0,1.0,1.0,0.0
359,2007.0,2.0,7.0,89.0,907.0,0.0,0.0,1.0,1.0,0.0
360,2007.0,2.0,7.0,90.0,907.0,0.0,0.0,1.0,1.0,0.0
361,2007.0,2.0,7.0,91.0,907.0,0.0,0.0,1.0,1.0,0.0
362,2007.0,2.0,7.0,92.0,907.0,0.0,0.0,1.0,1.0,0.0
363,2007.0,2.0,7.0,93.0,907.0,0.0,0.0,1.0,1.0,0.0
364,2007.0,2.0,7.0,94.0,907.0,0.0,0.0,1.0,1.0,0.0
365,2007.0,2.0,7.0,95.0,907.0,0.0,0.0,1.0,1.0,0.0
366,2007.0,2.0,7.0,96.0,907.0,0.0,0.0,1.0,1.0,0.0
367,2007.0,2.0,7.0,97.0,907.0,0.0,0.0,1.0,1.0,0.0
368,2007.0,2.0,7.0,98.0,907.0,0.0,0.0,1.0,1.0,0.0
369,2007.0,2.0,7.0,99.0,907.0,0.0,0.0,1.0,1.0,0.0
370,2007.0,2.0,7.0,100.0,907.0,0.0,0.0,1.0,1.0,0.0
371,2007.0,2.0,7.0,101.0,907.0,0.0,0.0,1.0,1.0,0.0
372,2007.0,2.0,7.0,102.0,907.0,0.0,0.0,1.0,1.0,0.0
373,2007.0,2.0,7.0,103.0,907.0,0.0,0.0,1.0,1.0,0.0
374,2007.0,2.0,7.0,104.0,907.0,0.0,0.0,1.0,1.0,0.0
375,2007.0,2.0,7.0,105.0,907.0,0.0,0.0,1.0,1.0,0.0
376,2007.0,2.0,7.0,106.0,907.0,0.0,0.0,1.0,1.0,0.0
377,2007.0,2.0,7.0,107.0,907.0,0.0,0.0,1.0,1.0,0.0
378,2007.0,2.0,7.0,108.0,907.0,0.0,0.0,1.0,1.0,0.0
379,2007.0,2.0,7.0,109.0,907.0,0.0,0.0,1.0,1.0,0.0
380,2007.0,2.0,7.0,110.0,907.0,0.0,0.0,1.0,1.0,0.0
381,2007.0,2.0,7.0,111.0,907.0,0.0,0.0,1.0,1.0,0.0
382,2007.0,2.0,7.0,112.0,907.0,0.0,0.0,1.0,1.0,0.0
383,2007.0,2.0,7.0,113.0,907.0,0.0,0.0,1.0,1.0,0.0
384,2007.0,2.0,7.0,114.0,907.0,0.0,0.0,1.0,1.0,0.0
385,2007.0,2.0,7.0,115.0,907.0,0.0,0.0,1.0,1.0,0.0
386,2007.0,2.0,7.0,116.0,907.0,0.0,0.0,1.0,1.0,0.0
387,2007.0,2.0,7.0,117.0,907.0,0.0,0.0,1.0,1.0,0.0
388,2007.0,2.0,7.0,118.0,907.0,0.0,0.0,1.0,1.0,0.0
389,2007.0,2.0,7.0,119.0,907.0,0.0,0.0,1.0,1.0,0.0
390,2007.0,2.0,7.0,120.0,907.0,0.0,0.0,1.0,1.0,0.0
391,2007.0,2.0,7.0,121.0,907.0,0.0,0.0,1.0,1.0,0.0
392,2007.0,2.0,7.0,122.0,907.0,0.0,0.0,1.0,1.0,0.0
393,2007.0,2.0,7.0,123.0,907.0,0.0,0.0,1.0,1.0,0.0
394,2007.0,2.0,7.0,124.0,907.0,0.0,0.0,1.0,1.0,0.0
395,2007.0,2.0,7.0,125.0,907.0,0.0,0.0,1.0,1.0,0.0
396,2007.0,2.0,7.0,126.0,907.0,0.0,0.0,1.0,1.0,0.0
397,2007.0,2.0,7.0,127.0,907.0,0.0,0.0,1.0,1.0,0.0
398,2007.0,2.0,7.0,128.0,907.0,0.0,0.0,1.0,1.0,0.0
399,2007.0,2.0,7.0,129.0,907.0,0.0,0.0,1.0,1.0,0.0
400,2007.0,2.0,7.0,130.0,907.0,0.0,0.0,1.0,1.0,0.0
401,2007.0,2.0,7.0,131.0,907.0,0.0,0.0,1.0,1.0,0.0
402,2007.0,2.0,7.0,132.0,907.0,0.0,0.0,1.0,1.0,0.0
403,2007.0,2.0,7.0,133.0,907.0,0.0,0.0,1.0,1.0,0.0
404,2007.0,2.0,7.0,134.0,907.0,0.0,0.0,1.0,1.0,0.0
405,2007.0,2.0,7.0,135.0,907.0,0.0,0.0,1.0,1.0,0.0
406,2007.0,2.0,7.0,136.0,907.0,0.0,0.0,1.0,1.0,0.0
407,2007.0,2.0,7.0,137.0,907.0,0.0,0.0,1.0,1.0,0.0
408,2007.0,2.0,7.0,138.0,907.0,0.0,0.0,1.0,1.0,0.0
409,2007.0,2.0,7.0,139.0,907.0,0.0,0.0,1.0,1.0,0.0
410,2007.0,2.0,7.0,140.0,907.0,0.0,0.0,1.0,1.0,0.0
411,2007.0,2.0,7.0,141.0,907.0,0.0,0.0,1.0,1.0,0.0
412,2007.0,2.0,7.0,142.0,907.0,0.0,0.0,1.0,1.0,0.0
413,2007.0,2.0,7.0,143.0,907.0,0.0,0.0,1.0,1.0,0.0
414,2007.0,2.0,7.0,144.0,907.0,0.0,0.0,1.0,1.0,0.0
415,2007.0,2.0,7.0,145.0,907.0,0.0,0.0,1.0,1.0,0.0
416,2007.0,2.0,7.0,146.0,907.0,0.0,0.0,1.0,1.0,0.0
417,2007.0,2.0,7.0,147.0,907.0,0.0,0.0,1.0,1.0,0.0
418,2007.0,2.0,7.0,148.0,907.0,0.0,0.0,1.0,1.0,0.0
419,2007.0,2.0,7.0,149.0,907.0,0.0,0.0,1.0,1.0,0.0
420,2007.0,2.0,7.0,150.0,907.0,0.0,0.0,1.0,1.0,0.0
421,2007.0,2.0,7.0,151.0,1030.0,0.0,0.0,1.0,1.0,0.0
422,2007.0,1.0,6.0,1.0,1144.0,0.0,0.0,2.0,1.0,0.0
423,2007.0,1.0,6.0,2.0,1144.0,0.0,0.0,2.0,1.0,0.0
424,2007.0,1.0,6.0,3.0,1144.0,0.0,0.0,2.0,1.0,0.0
425,2007.0,1.0,6.0,4.0,1144.0,0.0,0.0,2.0,1.0,0.0
426,2007.0,1.0,6.0,5.0,1144.0,0.0,0.0,2.0,1.0,0.0
427,2007.0,1.0,6.0,6.0,1144.0,0.0,0.0,2.0,1.0,0.0
428,2007.0,1.0,6.0,7.0,1144.0,0.0,0.0,2.0,1.0,0.0
429,2007.0,1.0,6.0,8.0,1144.0,0.0,0.0,2.0,1.0,0.0
430,2007.0,1.0,6.0,9.0,1144.0,0.0,0.0,2.0,1.0,0.0
431,2007.0,1.0,6.0,10.0,1144.0,0.0,0.0,2.0,1.0,0.0
432,2007.0,1.0,6.0,11.0,1144.0,0.0,0.0,2.0,1.0,0.0
433,2007.0,1.0,6.0,12.0,1144.0,0.0,0.0,2.0,1.0,0.0
434,2007.0,1.0,6.0,13.0,1144.0,0.0,0.0,2.0,1.0,0.0
435,2007.0,1.0,6.0,14.0,1144.0,0.0,0.0,2.0,1.0,0.0
436,2007.0,1.0,6.0,15.0,1144.0,0.0,0.0,2.0,1.0,0.0
437,2007.0,1.0,6.0,16.0,1144.0,0.0,0.0,2.0,1.0,0.0
438,2007.0,1.0,6.0,17.0,1144.0,0.0,0.0,2.0,1.0,0.0
439,2007.0,1.0,6.0,18.0,1144.0,0.0,0.0,2.0,1.0,0.0
440,2007.0,1.0,6.0,19.0,1144.0,0.0,0.0,2.0,1.0,0.0
441,2007.0,1.0,6.0,20.0,1144.0,0.0,0.0,2.0,1.0,0.0
442,2007.0,1.0,6.0,21.0,1144.0,0.0,0.0,2.0,1.0,0.0
443,2007.0,1.0,6.0,22.0,1144.0,0.0,0.0,2.0,1.0,0.0
444,2007.0,1.0,6.0,23.0,1144.0,0.0,0.0,2.0,1.0,0.0
445,2007.0,1.0,6.0,24.0,1144.0,0.0,0.0,2.0,1.0,0.0
446,2007.0,1.0,6.0,25.0,1144.0,0.0,0.0,2.0,1.0,0.0
447,2007.0,1.0,6.0,26.0,1144.0,0.0,0.0,2.0,1.0,0.0
448,2007.0,1.0,6.0,27.0,1144.0,0.0,0.0,2.0,1.0,0.0
449,2007.0,1.0,6.0,28.0,1144.0,0.0,0.0,2.0,1.0,0.0
450,2007.0,1.0,6.0,29.0,1144.0,0.0,0.0,2.0,1.0,0.0
451,2007.0,1.0,6.0,30.0,1144.0,0.0,0.0,2.0,1.0,0.0
452,2007.0,1.0,6.0,31.0,1144.0,0.0,0.0,2.0,1.0,0.0
453,2007.0,1.0,6.0,32.0,1144.0,0.0,0.0,2.0,1.0,0.0
454,2007.0,1.0,6.0,33.0,1144.0,0.0,0.0,2.0,1.0,0.0
455,2007.0,1.0,6.0,34.0,1144.0,0.0,0.0,2.0,1.0,0.0
456,2007.0,1.0,6.0,35.0,1144.0,0.0,0.0,2.0,1.0,0.0
457,2007.0,1.0,6.0,36.0,1144.0,0.0,0.0,2.0,1.0,0.0
458,2007.0,1.0,6.0,37.0,1144.0,0.0,0.0,2.0,1.0,0.0
459,2007.0,1.0,6.0,38.0,1144.0,0.0,0.0,2.0,1.0,0.0
460,2007.0,1.0,6.0,39.0,1144.0,0.0,0.0,2.0,1.0,0.0
461,2007.0,1.0,6.0,40.0,1144.0,0.0,0.0,2.0,1.0,0.0
462,2007.0,1.0,6.0,41.0,1144.0,0.0,0.0,2.0,1.0,0.0
463,2007.0,1.0,6.0,42.0,1144.0,0.0,0.0,2.0,1.0,0.0
464,2007.0,1.0,6.0,43.0,1144.0,0.0,0.0,2.0,1.0,0.0
465,2007.0,1.0,6.0,44.0,1144.0,0.0,0.0,2.0,1.0,0.0
466,2007.0,1.0,6.0,45.0,1144.0,0.0,0.0,2.0,1.0,0.0
467,2007.0,1.0,6.0,46.0,1144.0,0.0,0.0,2.0,1.0,0.0
468,2007.0,1.0,6.0,47.0,1144.0,0.0,0.0,2.0,1.0,0.0
469,2007.0,1.0,6.0,48.0,1144.0,0.0,0.0,2.0,1.0,0.0
470,2007.0,1.0,6.0,49.0,1144.0,0.0,0.0,2.0,1.0,0.0
471,2007.0,1.0,6.0,50.0,1144.0,0.0,0.0,2.0,1.0,0.0
472,2007.0,1.0,6.0,51.0,1144.0,0.0,0.0,2.0,1.0,0.0
473,2007.0,1.0,6.0,52.0,1144.0,0.0,0.0,2.0,1.0,0.0
474,2007.0,1.0,6.0,53.0,1144.0,0.0,0.0,2.0,1.0,0.0
475,2007.0,1.0,6.0,54.0,1144.0,0.0,0.0,2.0,1.0,0.0
476,2007.0,1.0,6.0,55.0,1144.0,0.0,0.0,2.0,1.0,0.0
477,2007.0,1.0,6.0,56.0,1144.0,0.0,0.0,2.0,1.0,0.0
478,2007.0,1.0,6.0,57.0,1144.0,0.0,0.0,2.0,1.0,0.0
479,2007.0,1.0,6.0,58.0,1144.0,0.0,0.0,2.0,1.0,0.0
480,2007.0,1.0,6.0,59.0,1144.0,0.0,0.0,2.0,1.0,0.0
481,2007.0,1.0,6.0,60.0,1144.0,0.0,0.0,2.0,1.0,0.0
482,2007.0,1.0,6.0,61.0,1144.0,0.0,0.0,2.0,1.0,0.0
483,2007.0,1.0,6.0,62.0,1144.0,0.0,0.0,2.0,1.0,0.0
484,2007.0,1.0,6.0,63.0,1144.0,0.0,0.0,2.0,1.0,0.0
485,2007.0,1.0,6.0,64.0,1144.0,0.0,0.0,2.0,1.0,0.0
486,2007.0,1.0,6.0,65.0,1144.0,0.0,0.0,2.0,1.0,0.0
487,2007.0,1.0,6.0,66.0,1144.0,0.0,0.0,2.0,1.0,0.0
488,2007.0,1.0,6.0,67.0,1144.0,0.0,0.0,2.0,1.0,0.0
489,2007.0,1.0,6.0,68.0,1144.0,0.0,0.0,2.0,1.0,0.0
490,2007.0,1.0,6.0,69.0,1144.0,0.0,0.0,2.0,1.0,0.0
491,2007.0,1.0,6.0,70.0,1144.0,0.0,0.0,2.0,1.0,0.0
492,2007.0,1.0,6.0,71.0,1144.0,0.0,0.0,2.0,1.0,0.0
493,2007.0,1.0,6.0,72.0,1144.0,0.0,0.0,2.0,1.0,0.0
494,2007.0,1.0,6.0,73.0,1144.0,0.0,0.0,2.0,1.0,0.0
495,2007.0,1.0,6.0,74.0,1144.0,0.0,0.0,2.0,1.0,0.0
496,2007.0,1.0,6.0,75.0,1144.0,0.0,0.0,2.0,1.0,0.0
497,2007.0,1.0,6.0,76.0,1144.0,0.0,0.0,2.0,1.0,0.0
498,2007.0,1.0,6.0,77.0,1144.0,0.0,0.0,2.0,1.0,0.0
499,2007.0,1.0,6.0,78.0,1144.0,0.0,0.0,2.0,1.0,0.0
500,2007.0,1.0,6.0,79.0,1144.0,0.0,0.0,2.0,1.0,0.0
501,2007.0,1.0,6.0,80.0,1144.0,0.0,0.0,2.0,1.0,0.0
502,2007.0,1.0,6.0,81.0,1144.0,0.0,0.0,2.0,1.0,0.0
503,2007.0,1.0,6.0,82.0,1144.0,0.0,0.0,2.0,1.0,0.0
504,2007.0,1.0,6.0,83.0,1144.0,0.0,0.0,2.0,1.0,0.0
505,2007.0,1.0,6.0,84.0,1144.0,0.0,0.0,2.0,1.0,0.0
506,2007.0,1.0,6.0,85.0,1144.0,0.0,0.0,2.0,1.0,0.0
507,2007.0,1.0,6.0,86.0,1144.0,0.0,0.0,2.0,1.0,0.0
508,2007.0,1.0,6.0,87.0,1144.0,0.0,0.0,2.0,1.0,0.0
509,2007.0,1.0,6.0,88.0,1144.0,0.0,0.0,2.0,1.0,0.0
510,2007.0,1.0,6.0,89.0,1144.0,0.0,0.0,2.0,1.0,0.0
511,2007.0,1.0,6.0,90.0,1144.0,0.0,0.0,2.0,1.0,0.0
512,2007.0,1.0,6.0,91.0,1144.0,0.0,0.0,2.0,1.0,0.0
513,2007.0,1.0,6.0,92.0,1144.0,0.0,0.0,2.0,1.0,0.0
514,2007.0,1.0,6.0,93.0,1144.0,0.0,0.0,2.0,1.0,0.0
515,2007.0,1.0,6.0,94.0,1144.0,0.0,0.0,2.0,1.0,0.0
516,2007.0,1.0,6.0,95.0,1144.0,0.0,0.0,2.0,1.0,0.0
517,2007.0,1.0,6.0,96.0,1144.0,0.0,0.0,2.0,1.0,0.0
518,2007.0,1.0,6.0,97.0,1144.0,0.0,0.0,2.0,1.0,0.0
519,2007.0,1.0,6.0,98.0,1144.0,0.0,0.0,2.0,1.0,0.0
520,2007.0,1.0,6.0,99.0,1199.0,0.0,0.0,2.0,1.0,0.0
521,2007.0,2.0,8.0,3.0,1100.0,1.0,1.0,2.0,1.0,0.909090909090909
522,2007.0,2.0,4.91,4.0,1085.0,0.0,0.0,2.0,1.0,0.0
523,2007.0,2.0,4.91,5.0,1085.0,0.0,0.0,2.0,1.0,0.0
524,2007.0,2.0,4.91,6.0,1085.0,0.0,0.0,2.0,1.0,0.0
525,2007.0,2.0,4.91,7.0,1085.0,0.0,0.0,2.0,1.0,0.0
526,2007.0,2.0,4.91,8.0,1085.0,0.0,0.0,2.0,1.0,0.0
527,2007.0,2.0,4.91,9.0,1085.0,0.0,0.0,2.0,1.0,0.0
528,2007.0,2.0,4.91,10.0,1085.0,0.0,0.0,2.0,1.0,0.0
529,2007.0,2.0,4.91,11.0,1085.0,0.0,0.0,2.0,1.0,0.0
530,2007.0,2.0,4.91,12.0,1085.0,0.0,0.0,2.0,1.0,0.0
531,2007.0,2.0,4.91,13.0,1085.0,0.0,0.0,2.0,1.0,0.0
532,2007.0,2.0,4.91,14.0,1085.0,0.0,0.0,2.0,1.0,0.0
533,2007.0,2.0,4.91,15.0,1085.0,0.0,0.0,2.0,1.0,0.0
534,2007.0,2.0,4.91,16.0,1085.0,0.0,0.0,2.0,1.0,0.0
535,2007.0,2.0,4.91,17.0,1085.0,0.0,0.0,2.0,1.0,0.0
536,2007.0,2.0,4.91,18.0,1085.0,0.0,0.0,2.0,1.0,0.0
537,2007.0,2.0,4.91,19.0,1085.0,0.0,0.0,2.0,1.0,0.0
538,2007.0,2.0,4.91,20.0,1085.0,0.0,0.0,2.0,1.0,0.0
539,2007.0,2.0,4.91,21.0,1085.0,0.0,0.0,2.0,1.0,0.0
540,2007.0,2.0,4.91,22.0,1085.0,0.0,0.0,2.0,1.0,0.0
541,2007.0,2.0,4.91,23.0,1085.0,0.0,0.0,2.0,1.0,0.0
542,2007.0,2.0,4.91,24.0,1085.0,0.0,0.0,2.0,1.0,0.0
543,2007.0,2.0,4.91,25.0,1085.0,0.0,0.0,2.0,1.0,0.0
544,2007.0,2.0,4.91,26.0,1085.0,0.0,0.0,2.0,1.0,0.0
545,2007.0,2.0,4.91,27.0,1085.0,0.0,0.0,2.0,1.0,0.0
546,2007.0,2.0,4.91,28.0,1085.0,0.0,0.0,2.0,1.0,0.0
547,2007.0,2.0,4.91,29.0,1085.0,0.0,0.0,2.0,1.0,0.0
548,2007.0,2.0,4.91,30.0,1085.0,0.0,0.0,2.0,1.0,0.0
549,2007.0,2.0,4.91,31.0,1085.0,0.0,0.0,2.0,1.0,0.0
550,2007.0,2.0,4.91,32.0,1085.0,0.0,0.0,2.0,1.0,0.0
551,2007.0,2.0,4.91,33.0,1085.0,0.0,0.0,2.0,1.0,0.0
552,2007.0,2.0,4.91,34.0,1085.0,0.0,0.0,2.0,1.0,0.0
553,2007.0,2.0,4.91,35.0,1085.0,0.0,0.0,2.0,1.0,0.0
554,2007.0,2.0,4.91,36.0,1085.0,0.0,0.0,2.0,1.0,0.0
555,2007.0,2.0,4.91,37.0,1085.0,0.0,0.0,2.0,1.0,0.0
556,2007.0,2.0,4.91,38.0,1085.0,0.0,0.0,2.0,1.0,0.0
557,2007.0,2.0,4.91,39.0,1085.0,0.0,0.0,2.0,1.0,0.0
558,2007.0,2.0,4.91,40.0,1085.0,0.0,0.0,2.0,1.0,0.0
559,2007.0,2.0,4.91,41.0,1085.0,0.0,0.0,2.0,1.0,0.0
560,2007.0,2.0,4.91,42.0,1085.0,0.0,0.0,2.0,1.0,0.0
561,2007.0,2.0,4.91,43.0,1085.0,0.0,0.0,2.0,1.0,0.0
562,2007.0,2.0,4.91,44.0,1085.0,0.0,0.0,2.0,1.0,0.0
563,2007.0,2.0,4.91,45.0,1085.0,0.0,0.0,2.0,1.0,0.0
564,2007.0,2.0,4.91,46.0,1085.0,0.0,0.0,2.0,1.0,0.0
565,2007.0,2.0,4.91,47.0,1085.0,0.0,0.0,2.0,1.0,0.0
566,2007.0,2.0,4.91,48.0,1085.0,0.0,0.0,2.0,1.0,0.0
567,2007.0,2.0,4.91,49.0,1085.0,0.0,0.0,2.0,1.0,0.0
568,2007.0,2.0,4.91,50.0,1085.0,0.0,0.0,2.0,1.0,0.0
569,2007.0,2.0,4.91,51.0,1085.0,0.0,0.0,2.0,1.0,0.0
570,2007.0,2.0,4.91,52.0,1085.0,0.0,0.0,2.0,1.0,0.0
571,2007.0,2.0,4.91,53.0,1085.0,0.0,0.0,2.0,1.0,0.0
572,2007.0,2.0,4.91,54.0,1085.0,0.0,0.0,2.0,1.0,0.0
573,2007.0,2.0,4.91,55.0,1085.0,0.0,0.0,2.0,1.0,0.0
574,2007.0,2.0,4.91,56.0,1085.0,0.0,0.0,2.0,1.0,0.0
575,2007.0,2.0,4.91,57.0,1085.0,0.0,0.0,2.0,1.0,0.0
576,2007.0,2.0,4.91,58.0,1085.0,0.0,0.0,2.0,1.0,0.0
577,2007.0,2.0,4.91,59.0,1085.0,0.0,0.0,2.0,1.0,0.0
578,2007.0,2.0,4.91,60.0,1085.0,0.0,0.0,2.0,1.0,0.0
579,2007.0,2.0,4.91,61.0,1085.0,0.0,0.0,2.0,1.0,0.0
580,2007.0,2.0,4.91,62.0,1085.0,0.0,0.0,2.0,1.0,0.0
581,2007.0,2.0,4.91,63.0,1085.0,0.0,0.0,2.0,1.0,0.0
582,2007.0,2.0,4.91,64.0,1085.0,0.0,0.0,2.0,1.0,0.0
583,2007.0,2.0,4.91,65.0,1085.0,0.0,0.0,2.0,1.0,0.0
584,2007.0,2.0,4.91,66.0,1085.0,0.0,0.0,2.0,1.0,0.0
585,2007.0,2.0,4.91,67.0,1085.0,0.0,0.0,2.0,1.0,0.0
586,2007.0,2.0,4.91,68.0,1085.0,0.0,0.0,2.0,1.0,0.0
587,2007.0,2.0,4.91,69.0,1085.0,0.0,0.0,2.0,1.0,0.0
588,2007.0,2.0,4.91,70.0,1085.0,0.0,0.0,2.0,1.0,0.0
589,2007.0,2.0,4.91,71.0,1085.0,0.0,0.0,2.0,1.0,0.0
590,2007.0,2.0,4.91,72.0,1085.0,0.0,0.0,2.0,1.0,0.0
591,2007.0,2.0,4.91,73.0,1085.0,0.0,0.0,2.0,1.0,0.0
592,2007.0,2.0,4.91,74.0,1085.0,0.0,0.0,2.0,1.0,0.0
593,2007.0,2.0,4.91,75.0,1085.0,0.0,0.0,2.0,1.0,0.0
594,2007.0,2.0,4.91,76.0,1085.0,0.0,0.0,2.0,1.0,0.0
595,2007.0,2.0,4.91,77.0,1085.0,0.0,0.0,2.0,1.0,0.0
596,2007.0,2.0,4.91,78.0,1085.0,0.0,0.0,2.0,1.0,0.0
597,2007.0,2.0,4.91,79.0,1085.0,0.0,0.0,2.0,1.0,0.0
598,2007.0,2.0,4.91,80.0,1085.0,0.0,0.0,2.0,1.0,0.0
599,2007.0,2.0,4.91,81.0,1148.0,0.0,0.0,2.0,1.0,0.0
600,2008.0,1.0,2.0,1.0,1200.0,0.0,0.0,1.0,1.0,0.0
601,2008.0,1.0,2.0,2.0,1200.0,0.0,0.0,1.0,1.0,0.0
602,2008.0,1.0,2.0,3.0,1200.0,0.0,0.0,1.0,1.0,0.0
603,2008.0,1.0,2.0,4.0,1200.0,0.0,0.0,1.0,1.0,0.0
604,2008.0,1.0,2.0,5.0,1200.0,0.0,0.0,1.0,1.0,0.0
605,2008.0,1.0,2.0,6.0,1200.0,0.0,0.0,1.0,1.0,0.0
606,2008.0,1.0,2.0,7.0,1200.0,0.0,0.0,1.0,1.0,0.0
607,2008.0,1.0,2.0,8.0,1200.0,0.0,0.0,1.0,1.0,0.0
608,2008.0,1.0,2.0,9.0,1200.0,0.0,0.0,1.0,1.0,0.0
609,2008.0,1.0,2.0,10.0,1200.0,0.0,0.0,1.0,1.0,0.0
610,2008.0,1.0,2.0,11.0,1200.0,0.0,0.0,1.0,1.0,0.0
611,2008.0,1.0,2.0,12.0,1200.0,0.0,0.0,1.0,1.0,0.0
612,2008.0,1.0,2.0,13.0,1200.0,0.0,0.0,1.0,1.0,0.0
613,2008.0,1.0,2.0,14.0,1200.0,0.0,0.0,1.0,1.0,0.0
614,2008.0,1.0,2.0,15.0,1200.0,0.0,0.0,1.0,1.0,0.0
615,2008.0,2.0,3.0,1.0,752.0,0.0,0.0,1.0,1.0,0.0
616,2008.0,2.0,3.0,2.0,752.0,0.0,0.0,1.0,1.0,0.0
617,2008.0,2.0,3.0,3.0,752.0,0.0,0.0,1.0,1.0,0.0
618,2008.0,2.0,3.0,4.0,752.0,0.0,0.0,1.0,1.0,0.0
619,2008.0,2.0,3.0,5.0,752.0,0.0,0.0,1.0,1.0,0.0
620,2008.0,2.0,3.0,6.0,752.0,0.0,0.0,1.0,1.0,0.0
621,2008.0,2.0,3.0,7.0,752.0,0.0,0.0,1.0,1.0,0.0
622,2008.0,2.0,3.0,8.0,752.0,0.0,0.0,1.0,1.0,0.0
623,2008.0,2.0,3.0,9.0,752.0,0.0,0.0,1.0,1.0,0.0
624,2008.0,2.0,3.0,10.0,752.0,0.0,0.0,1.0,1.0,0.0
625,2008.0,2.0,3.0,11.0,752.0,0.0,0.0,1.0,1.0,0.0
626,2008.0,2.0,3.0,12.0,752.0,0.0,0.0,1.0,1.0,0.0
627,2008.0,2.0,3.0,13.0,752.0,0.0,0.0,1.0,1.0,0.0
628,2008.0,2.0,3.0,14.0,752.0,0.0,0.0,1.0,1.0,0.0
629,2008.0,2.0,3.0,15.0,752.0,0.0,0.0,1.0,1.0,0.0
630,2008.0,2.0,3.0,16.0,752.0,0.0,0.0,1.0,1.0,0.0
631,2008.0,2.0,3.0,17.0,752.0,0.0,0.0,1.0,1.0,0.0
632,2008.0,2.0,3.0,18.0,752.0,0.0,0.0,1.0,1.0,0.0
